height,utc_time,bits,hex_bits,exponent,coefficient,target,bin_target,computational_complexity,hash_rate_tera
400021,2016-02-25 19:58:41,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400022,2016-02-25 20:11:55,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400023,2016-02-25 20:29:38,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400024,2016-02-25 20:37:19,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400025,2016-02-25 20:40:39,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400026,2016-02-25 20:43:33,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400027,2016-02-25 20:46:51,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400028,2016-02-25 21:04:15,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400029,2016-02-25 21:20:17,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400030,2016-02-25 21:30:37,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400031,2016-02-25 21:49:58,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400032,2016-02-25 21:56:21,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400033,2016-02-25 22:03:48,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400034,2016-02-25 22:14:26,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400035,2016-02-25 22:17:04,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400036,2016-02-25 22:23:52,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400037,2016-02-25 22:27:39,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400038,2016-02-25 22:31:23,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400039,2016-02-25 22:31:20,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400040,2016-02-25 22:36:00,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400041,2016-02-25 22:41:20,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400042,2016-02-25 22:43:38,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400043,2016-02-25 23:15:49,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400044,2016-02-25 23:23:36,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400045,2016-02-25 23:25:15,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400046,2016-02-25 23:46:55,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400047,2016-02-26 00:29:05,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400048,2016-02-26 00:36:12,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400049,2016-02-26 00:47:46,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400050,2016-02-26 01:01:00,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400051,2016-02-26 01:03:43,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400052,2016-02-26 01:18:01,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400053,2016-02-26 01:28:55,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400054,2016-02-26 01:35:16,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400055,2016-02-26 01:43:46,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400056,2016-02-26 01:44:32,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400057,2016-02-26 01:52:44,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400058,2016-02-26 01:53:49,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400059,2016-02-26 01:55:59,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400060,2016-02-26 02:00:24,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400061,2016-02-26 02:05:46,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400062,2016-02-26 02:37:39,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400063,2016-02-26 02:48:30,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400064,2016-02-26 02:38:52,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400065,2016-02-26 03:01:45,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400066,2016-02-26 03:09:27,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400067,2016-02-26 03:18:38,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400068,2016-02-26 03:34:14,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400069,2016-02-26 03:38:16,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400070,2016-02-26 03:39:38,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400071,2016-02-26 03:43:29,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400072,2016-02-26 03:57:11,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400073,2016-02-26 03:59:22,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400074,2016-02-26 04:04:11,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400075,2016-02-26 04:05:23,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400076,2016-02-26 04:14:16,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400077,2016-02-26 04:26:56,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400078,2016-02-26 04:28:02,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400079,2016-02-26 04:28:55,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400080,2016-02-26 04:29:59,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400081,2016-02-26 04:39:47,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400082,2016-02-26 04:43:01,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400083,2016-02-26 04:56:58,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400084,2016-02-26 04:59:20,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400085,2016-02-26 05:01:20,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400086,2016-02-26 05:50:06,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400087,2016-02-26 05:54:35,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400088,2016-02-26 06:07:11,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400089,2016-02-26 06:15:11,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400090,2016-02-26 06:17:18,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400091,2016-02-26 06:19:12,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400092,2016-02-26 06:25:58,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400093,2016-02-26 06:34:10,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400094,2016-02-26 06:50:43,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400095,2016-02-26 06:54:20,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400096,2016-02-26 07:14:50,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400097,2016-02-26 07:15:50,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400098,2016-02-26 07:17:48,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400099,2016-02-26 07:23:59,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400100,2016-02-26 07:27:56,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400101,2016-02-26 07:41:27,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400102,2016-02-26 07:53:04,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400103,2016-02-26 07:57:33,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400104,2016-02-26 08:26:10,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400105,2016-02-26 08:31:35,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400106,2016-02-26 08:41:14,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400107,2016-02-26 08:47:14,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400108,2016-02-26 08:52:35,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400109,2016-02-26 09:00:47,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400110,2016-02-26 09:26:41,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400111,2016-02-26 09:34:08,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400112,2016-02-26 09:45:52,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400113,2016-02-26 09:46:08,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400114,2016-02-26 09:53:20,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400115,2016-02-26 10:06:34,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400116,2016-02-26 10:27:19,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400117,2016-02-26 10:36:33,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400118,2016-02-26 10:45:13,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
